36.0666656494141,-115.150001525879
36.0833320617676,-115.083335876465
36.0999984741211,-115.016670227051
36.0999984741211,-115.0
36.1333351135254,-114.900001525879
36.1500015258789,-114.816665649414
36.1666679382324,-114.71666717529301
36.1833343505859,-114.699996948242
36.1833343505859,-114.650001525879
36.1833343505859,-114.516670227051
36.1833343505859,-114.366668701172
36.1833343505859,-114.233329772949
36.2999992370605,-114.083335876465
36.2999992370605,-114.083335876465
36.4500007629395,-113.900001525879
36.5666656494141,-113.75
36.6333351135254,-113.666664123535
36.6500015258789,-113.650001525879
36.8499984741211,-113.383331298828
36.9333343505859,-113.28333282470699
37.5,-112.550003051758
37.6833343505859,-112.300003051758
37.8333320617676,-112.050003051758
38.8333320617676,-110.266670227051
38.9833335876465,-109.96666717529301
39.2999992370605,-109.383331298828
40.0666656494141,-107.916664123535
40.2333335876465,-107.46666717529301
40.966667175293004,-105.46666717529301
41.2000007629395,-104.766670227051
41.25,-104.550003051758
41.6166648864746,-102.916664123535
41.8166656494141,-102.016670227051
42.0833320617676,-100.666664123535
42.3499984741211,-99.3000030517578
42.466667175293004,-98.6833343505859
43.3666648864746,-97.2333297729492
43.6333351135254,-96.7666702270508
43.8666648864746,-96.3333358764648
44.4000015258789,-95.2333297729492
44.466667175293,-95.11666870117192
44.5,-94.9333343505859
44.516666412353494,-94.86666870117192
44.5833320617676,-94.5999984741211
44.6333351135254,-94.36666870117192
44.6500015258789,-94.3000030517578
44.6833343505859,-94.1500015258789
44.6833343505859,-94.11666870117192
44.7000007629395,-94.0666656494141
44.733333587646506,-93.9000015258789
44.783332824707,-93.71666717529301
44.783332824707,-93.71666717529301
44.8333320617676,-93.4833297729492
44.8499984741211,-93.4333343505859
44.8499984741211,-93.36666870117192
44.8666648864746,-93.25
44.8666648864746,-93.21666717529301
33.283332824706996,-111.650001525879
33.3333320617676,-111.550003051758
33.3499984741211,-111.53333282470699
33.3666648864746,-111.5
33.3833351135254,-111.483329772949
33.3833351135254,-111.449996948242
33.3833351135254,-111.449996948242
33.4000015258789,-111.416664123535
33.4333343505859,-111.366668701172
33.5166664123535,-111.21666717529301
33.5166664123535,-111.21666717529301
33.5999984741211,-111.050003051758
33.7999992370605,-110.650001525879
33.8833351135254,-110.5
33.9166679382324,-110.433334350586
34.0,-110.233329772949
34.0499992370605,-110.150001525879
